,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,idx
17696578, (ASB Lander Left) [*DPLc_post_int_l akira] #17696578,unk,unk,False,False,False,True,L,16260741,966,DPLc_post_int,56,25,,2466
17698681, (BAmas12 midline neuron 1 right) [*BAmas12_dor_r akira] #17698681,O_dSEZ,O_dSEZ,False,False,False,True,R,1924051,5,BAmas12_dor,36,13,,2467
17728571, (BAl descending left) [*BAla12_l akira] #17728571,O_dSEZ,O_dSEZ,False,False,False,True,L,10221622,967,BAla12,38,19,,2468
17728605, (sneak left) [*BAlc post_l akira] #17728605,unk,unk,False,False,False,True,L,16463097,968,BAlc post,29,36,,2469
17728632, (BAlc post ascending 1 left) [*BAlc post_l akira] #17728632,unk,unk,False,False,False,True,L,17327188,969,BAlc post,9,3,,2470
17728695, (BAlp_ant ascending left) [*BAlp_ant_l akira] #17728695,unk,unk,False,False,False,True,L,10367190,970,BAlp_ant,46,19,,2471
17728723, (lasso-top left) [*BAlp_ant_l akira] #17728723,unk,unk,False,False,False,True,L,13084891,971,BAlp_ant,27,13,,2472
17728730, (lasso-top 2 left) [*BAlp_ant_l akira] #17728730,unk,unk,False,False,False,True,L,17629213,972,BAlp_ant,50,13,,2473
17728781, (BAlp4 ascending 5 left) [*BAlp4_l akira] #17728781,unk,unk,False,False,False,True,L,13644685,973,BAlp4,19,13,,2474
17728896, (BLAv12_ant interneuron unpaired left) [*BLAv12_ant_l akira] #17728896,unk,unk,False,False,False,True,L,-1,-1,BLAv12_ant,9,8,,2475
17728922, (BLAv12 ring-like left) [*BLAv12_post_l akira] #17728922,O_dSEZ,O_dSEZ,False,False,False,True,L,9234420,974,BLAv12_post,107,63,,2476
17729020, (Ipsiphone lineage bilateral left) [unknown lineage] #17729020,unk,unk,False,False,False,True,L,15684934,975,unk,39,22,,2477
17729088, (Tel-like 3; BLVp1 7? left) [*BLVp1_l akira] #17729088,unk,unk,False,False,False,True,L,9637388,976,BLVp1,207,33,,2478
17729110, (BLAvm bilateral neuron 5 left) [*BLAvm ant_l akira] #17729110,unk,unk,False,False,False,True,L,16399845,977,BLAvm ant,71,26,,2479
17729161, (BLDc descending 4 left) [BLAd_l akira] #17729161,unk,unk,False,False,False,True,L,8313802,978,BLAd,84,3,,2480
17729167, (BLDc gnarly left) [*BLDc_l akira] #17729167,unk,unk,False,False,False,True,L,17324637,979,BLDc,108,5,,2481
17729195, (BLDc crinkled left) [*BLDc_l akira] #17729195,unk,unk,False,False,False,True,L,5545085,980,BLDc,27,5,,2482
17729335, (BLP12 hook 4 left) [*BLP12_l akira] #17729335,unk,unk,False,False,False,True,L,8592501,1121,BLP12,20,9,,2483
17729347, (BLP12 hook 2 left) [*BLP12_l akira] #17729347,unk,unk,False,False,False,True,L,17654973,981,BLP12,12,12,,2484
17729410, (BLVa34 small ipsi 1 left) [*BLVa34_l akira] #17729410,unk,unk,False,False,False,True,L,1141813,982,BLVa34,26,9,,2485
17729418, (BLVa34 young left) [*BLVa34_l akira] #17729418,unk,unk,False,False,False,True,L,5523203,1139,BLVa34,3,10,,2486
17729424, (BLVa34 small ipsi 2 left) [*BLVa34_l akira] #17729424,unk,unk,False,False,False,True,L,8821758,983,BLVa34,16,6,,2487
17729888, (CPa 3 left) [*CPa_l akira] #17729888,unk,unk,False,False,False,True,L,17658927,984,CPa,31,28,,2488
17729973, (CPd contralateral 1 left) [*CPd_l akira] #17729973,unk,unk,False,False,False,True,L,10870424,985,CPd,61,25,,2489
17732031, (AF: DPLal BPL-to-medial_left) [*DPLal1-3_l akira] #17732031,unk,unk,False,False,False,True,L,11081239,986,DPLal1-3,91,32,,2490
17732076, (DPlal Small 3 left) [*DPlal1-3_ant_l akira] #17732076,unk,unk,False,False,False,True,L,17378475,987,DPlal1-3_ant,16,7,,2491
17732085, (DPLal 3 1 neuron left) [*DPlal1-3_ant_l akira] #17732085,unk,unk,False,False,False,True,L,8698941,988,DPlal1-3_ant,83,17,,2492
17732256, (UNK descending to T1 left) [*DPMpl12_l akira] #17732256,O_dVNC,O_dVNC,False,False,False,True,L,17656886,989,DPMpl12,82,16,,2493
17732270, (CM4-dm Switcheroo 3 left) [*CM4-dm_l akira] #17732270,O_dVNC,O_dVNC,False,False,False,True,L,6125806,990,CM4-dm,84,22,,2494
17732291, (DPMpl12 twig left) [*DPMpl12_l akira] #17732291,O_dSEZ,O_dSEZ,False,False,False,True,L,17659219,991,DPMpl12,44,6,,2495
17732311, (DPMl a 3 DPPT left) [DPMl_l] #17732311,O_dVNC,O_dVNC,False,False,False,True,L,5995125,992,DPMl,38,5,,2496
17732334, (DPMl descending ipsi left) [DPMl_l] #17732334,O_dVNC,O_dVNC,False,False,False,True,L,16347786,993,DPMl,56,6,,2497
17732346, (DPMl12_post descending left) [DPMl_l] #17732346,O_dVNC,O_dVNC,False,False,False,True,L,17378648,994,DPMl,115,25,,2498
17732737, (DPMl a 5 left) [DPMl_l] #17732737,unk,unk,False,False,False,True,L,2663649,1134,DPMl,69,0,,2499
17732791, (BAmas12_ven descending 2 left) [*BAmas12_ven_l akira] #17732791,unk,unk,False,False,False,True,L,15334461,995,BAmas12_ven,59,10,,2500
17736641, (UNK descending 3 left) [unknown lineage] #17736641,unk,unk,False,False,False,True,L,20911961,1119,unk,81,0,,2501
17736654, (UNK descending unpaired X? left) [unknown lineage] #17736654,O_dVNC,O_dVNC,False,False,False,True,L,-1,-1,unk,119,9,,2502
17736748, (UNK descending a? left) [unknown lineage] #17736748,O_dVNC,O_dVNC,False,False,False,True,L,-1,-1,unk,20,8,,2503
17736755, (UNK descending 2 left) [unknown lineage] #17736755,O_dVNC,O_dVNC,False,False,False,True,L,15964206,996,unk,34,1,,2504
17740547, (DPMpl12 Girraffe 2 left) [*DPMpl12_l akira] #17740547,unk,unk,False,False,False,True,L,13580849,997,DPMpl12,45,34,,2505
17743170,MB2ON-124,unk,unk,False,False,False,True,L,13858824,998,BAmv3,110,47,,2506
17746794, (UNK horseshoe 2 left) [unknown lineage] #17746794,unk,unk,False,False,False,True,L,12422147,999,unk,52,10,,2507
17755491,MB2ON-256 (pacman right) [*DAMd23_r akira] #17755491,unk,unk,False,False,False,True,R,17000062,872,DAMd23,77,12,,2508
17756162, (DS_noci_sibling-like_right) [*DPLc_post_lat_r akira] #17756162,unk,unk,False,False,False,True,R,13395814,598,DPLc_postat,118,30,,2509
17762417, (MB2ON-205 like right) [*DPLc_post_med_r akira,unk,unk,False,True,True,True,R,16444758,782,unk,72,0,,2510
17769815, (CM13 med 9 left) [*CM13_med_l akira] #17769815,unk,unk,False,True,True,True,L,16690648,1000,CM13_med,50,23,,2511
17776906, (AF8: PDL_left_sibling) [*DPLp_l akira] #17776906,unk,unk,False,False,False,True,L,4101295,1001,DPLp,77,2,,2512
17776982, (DPMpl12 double descending left) [*DPMpl12_l akira] #17776982,O_dSEZ,O_dSEZ,False,False,False,True,L,6554358,1002,DPMpl12,57,49,,2513
17777031, (DPM descending left) [*DPMpl12_l akira] #17777031,O_dVNC,O_dVNC,False,False,False,True,L,15672263,1118,DPMpl12,68,21,,2514
17777259, (n_down pOLP&PVL09-2 right) [*BLVp1_r akira] #17777259,unk,unk,False,False,False,True,R,5762666,162,BLVp1,168,45,,2515
17777981, (SLR_left) [unknown lineage,unk,unk,False,False,False,True,L,16685117,1003,unk,28,40,,2516
17784367,FB2IN-21,FB2N,FB2N,False,False,False,True,R,14158399,621,CPc,492,95,,2517
17804729, (BLVp1 bilateral 6 left) [*BLVp1_l akira] #17804729,unk,unk,False,False,False,True,L,11050498,1004,BLVp1,26,18,,2518
17806341,LH-10 (LH bilateral axon 3_right) [*BLAv12_post_r akira] #17806341,unk,unk,False,False,False,True,R,4680995,111,BLAv12_post,290,32,,2519
17809869, (BAlp descending 2 left) [*BAlp_ant_l akira] #17809869,O_dSEZ,O_dSEZ,False,False,False,True,L,15934458,1005,BAlp_ant,66,7,,2520
17813001, (DPMl12 loopy right) [*DPMl12_post_r akira] #17813001,unk,unk,False,False,False,True,R,13818467,605,DPMl12_post,20,25,,2521
17813006,MB2ON-53 (AD ; DALcm12 m ant lat 7_right) [*DALcm12-m_r akira] #17813006,unk,unk,False,False,False,True,R,9051960,310,DALcm12-m,239,41,,2522
17813457,MB2ON-73 (neuron 17813458 left) [*CM13_med_l akira] #17813457,unk,unk,False,False,False,True,L,17083341,1006,CM13_med,135,42,,2523
17813499, (DALcl12 vv 11 right) [*DALcl12-v_l akira] #17813499,unk,unk,False,False,False,True,L,10785260,1007,DALcl12-v,40,12,,2524
17814107, (BAla34 ventral cluster 4 left) [*BAla34_l akira] #17814107,unk,unk,False,False,False,True,L,10167116,1008,BAla34,46,30,,2525
17819985, (Gust PN to LH right) [*BAlp4_r akira] #17819985,unk,unk,False,False,False,True,R,12360656,545,BAlp4,40,10,,2526
17822238,CN-22,unk,unk,False,False,False,True,R,8037197,248,BLVa12,193,65,,2527
17827011, (BLP12 hook x? left; ASB Handover) [*BLP12_l akira,unk,unk,False,False,False,True,L,-1,-1,unk,23,7,,2528
17827115, (BLD interneuron right) [*BLDd_r akira] #17827115,unk,unk,False,False,False,True,R,15985265,733,BLDd,132,20,,2529
17844900, (Giant-step left) [unknown lineage] #17844900,unk,unk,False,False,False,True,L,18598859,1009,unk,79,39,,2530
17847543,FFN-31,FFN,FFN,False,False,False,True,R,12670738,576,BAla12,111,53,,2531
17850822, (BAlp4 ascending 4 right) [*BAlp4_r akira] #17850822,unk,unk,False,False,False,True,R,14723506,654,BAlp4,43,30,,2532
17854345,CN-46,FBN,FBN,False,False,False,True,R,13743125,603,CM13_med,339,68,,2533
17867309,MB2IN-117,unk,unk,False,False,False,True,R,8993049,306,CPb,68,58,,2534
17877682, (BAmd2 descending 1 right) [*BAmd2_d_r akira] #17877682,O_dVNC,O_dVNC,False,False,False,True,R,13736919,602,BAmd2_d,48,30,,2535
17884299,Gustatory PN 1 (Gustatory PN right) [*BAlc post_r akira] #17884299,unk,unk,False,False,False,True,R,11333054,494,BAlc post,66,43,,2536
17896997, (BLDc LH right) [*BLDc_r akira] #17896997,unk,unk,False,False,False,True,R,16409132,765,BLDc,107,19,,2537
17897230, (BLAv12 ipsi 2 right) [*BLAv12_ant_r akira] #17897230,unk,unk,False,False,False,True,R,6623089,187,BLAv12_ant,70,12,,2538
17897298, (BLV hook 1 right) [*BLVa_t_r akira] #17897298,unk,unk,False,False,False,True,R,12366640,548,BLVa_t,53,20,,2539
17913032, (Death grip right) [*BLAd-vm_r akira] #17913032,unk,unk,False,False,False,True,R,19051762,1048,BLAd-vm,175,8,,2540
17913185, (PPLV-1 right) [*BLP34_r akira] #17913185,unk,unk,False,False,False,True,R,4637677,108,BLP34,38,17,,2541
17913199,MB2IN-139,unk,unk,False,False,False,True,R,11003551,458,DPMpl12,103,38,,2542
17927604, (DS noci_sibling_left) [*DPLc_post_lat_l akira] #17927604,unk,unk,False,False,False,True,L,11605567,1010,DPLc_postat,64,8,,2543
17933822, (BLVa12 tripartite unpaired left) [*BLVa12_l akira] #17933822,unk,unk,False,False,False,True,L,-1,-1,BLVa12,49,5,,2544
17937123, (ASB LH Interneuron right) [*DPLm2_r akira,unk,unk,False,False,False,True,R,16544485,797,DPLm2,193,26,,2545
17937986, (BLVp1 bilateral 4 right) [*BLVp1_r akira] #17937986,unk,unk,False,False,False,True,R,18035063,1015,BLVp1,45,35,,2546
17937991, (BLVa_t ascending medial 2 right) [*BLVa_t_r akira] #17937991,unk,unk,False,False,False,True,R,6729443,190,BLVa_t,12,14,,2547
17941609, (DALv1 small right) [*DALl1_r akira] #17941609,unk,unk,True,False,False,True,R,18568094,1041,DALl1,9,10,,2548
17942676, (LH_sibling 67 right) [*BLDc_r akira] #17942676,unk,unk,False,False,False,True,R,14319498,628,BLDc,94,19,,2549
17951049, (SEZ-IN-07-left) [*BAmas12_ven_l akira] #17951049,unk,unk,False,False,False,True,L,10263287,1011,BAmas12_ven,98,10,,2550
17952967, (PDM1 right) [*CM4-dm_r akira] #17952967,unk,unk,False,False,False,True,R,8203947,261,CM4-dm,231,87,,2551
17962513, (BLAd lat 1 neuron 8842221_sibling left **MISSING DENDRITE**) [*BLAd-vm_l akira] #17962513,unk,unk,False,False,False,True,L,8842220,1012,BLAd-vm,24,21,,2552
17975547, (UNK crinkled left) [unknown lineage] #17975547,unk,unk,False,False,False,True,L,15018449,1013,unk,19,21,,2553
17980698, (ASB Pointer right) [*DPLc_post_int_r akira] #17980698,unk,unk,False,False,False,True,R,9800031,366,DPLc_post_int,81,45,,2554
17980792,FB2IN-17,FB2N,FB2N,False,False,False,True,R,16848475,837,CPd,134,105,,2555
17990556, (DPLam ASB Mackerel right) [*DPLam_r akira] #17990556,unk,unk,False,False,False,True,R,9351843,332,DPLam,52,15,,2556
18023286, (CM13 bilateral 2 left) [*CM13_med_l akira] #18023286,unk,unk,False,False,False,True,L,9753494,1014,CM13_med,83,2,,2557
18028397,MBON-k1 (MBE5b right) [*DAMd1_r akira] #18028397,MBON,MBON,False,True,False,True,R,16846805,836,DAMd1,649,0,,2558
18035063, (BLVp1 bilateral 4 left) [*BLVp1_l akira] #18035063,unk,unk,False,False,False,True,L,17937986,1015,BLVp1,55,39,,2559
18035864,FB2IN-3,FB2N,FB2N,False,False,False,True,L,4411688,1016,DAMd1,366,107,,2560
18058644, (BLP34 bilateral 3 left) [*BLP34_l akira] #18058644,unk,unk,False,False,False,True,L,8939384,1017,BLP34,55,18,,2561
18058793, (UNK contralateral descending left) [unknown lineage] #18058793,O_dVNC,O_dVNC,False,False,False,True,L,14588375,1018,unk,72,32,,2562
18062678,CN-3,unk,unk,False,False,False,True,L,7065182,1019,DALcm12-m,330,38,,2563
18076102, (UNK descending 1 left) [unknown lineage] #18076102,O_dVNC,O_dVNC,False,False,False,True,L,17654514,1020,unk,82,18,,2564
18080008, (BAlp4 ascending 1 right) [*BAlp4_r akira] #18080008,unk,unk,False,False,False,True,R,15995958,734,BAlp4,19,29,,2565
18087179, (BAla34 ascending 2 left) [*BAla34_l akira] #18087179,unk,unk,False,False,False,True,L,17587452,1021,BAla34,60,10,,2566
18088813, (CM4 small 1 left) [*CM4-vm_l akira] #18088813,unk,unk,False,False,False,True,L,17660233,1022,CM4-vm,8,10,,2567
18098174,FFN-23,FFN,FFN,False,False,False,True,R,16385470,763,CPf,221,72,,2568
18099401, (CM4-dm bilateral descending left) [*CM4-dm_l akira] #18099401,unk,unk,False,False,False,True,L,5975584,1023,CM4-dm,82,15,,2569
18111410, (BLAv1_3_left) [*BLAv12_ant_l akira] #18111410,unk,unk,False,False,False,True,L,4876839,1024,BLAv12_ant,156,51,,2570
18123575, (BAla34 lateral descending 1b left) [*BAla34_l akira] #18123575,O_dVNC,O_dVNC,False,False,False,True,L,17543765,1025,BAla34,37,3,,2571
18133444, (DAMv12 Mandible 1 right) [*DAMv12_med_r akira] #18133444,unk,unk,False,False,False,True,R,4901087,117,DAMv12_med,53,13,,2572
18142558, (CM4 do pos 3 right) [*CM4-dm_r akira,unk,unk,False,False,False,True,R,10710503,425,unk,132,55,,2573
18149325, (DALv1 5 left) [*DALv1_l akira] #18149325,unk,unk,False,False,False,True,L,14757050,1026,DALv1,69,9,,2574
18163015, (UNK brancher 6 right) [unknown lineage] #18163015,unk,unk,False,False,False,True,R,7283193,211,unk,20,16,,2575
18187865, (lasso-top 3 right) [*BAlp_ant_r akira] #18187865,unk,unk,False,False,False,True,R,8809171,295,BAlp_ant,26,9,,2576
18220289, (DPLp_right) [*DPLp_r akira] #18220289,unk,unk,False,False,False,True,R,14450919,635,DPLp,124,29,,2577
18231999, (AN-R-Sens-B1-AVa-45) [] #18231999,sens,sens-AN,False,False,False,False,R,-1,-1,unk,0,48,AN,2578
18232369, (Dorsal contralateral 1 right) [*DPMl_ant_ven_r akira] #18232369,O_dSEZ,unk,False,False,False,True,R,16340977,755,DPMl_ant_ven,37,25,,2579
18248435, (ASB Lonely right) [*BLAv12_post_r akira] #18248435,unk,unk,False,False,False,True,R,11055480,1149,BLAv12_post,123,26,,2580
18264509,MB2ON-188 (neuron 18264510 right) [*CM4-vm_r akira] #18264509,unk,unk,False,False,False,True,R,10400440,400,CM4-vm,53,25,,2581
18267838, (DALv23 LAL 5 left) [unknown lineage] #18267838,unk,unk,False,False,False,True,L,4173633,1027,unk,35,23,,2582
18292832,LH-27 (US2: BLP12 b 4_right) [*BLP12_r akira] #18292832,unk,unk,False,False,False,True,R,14461238,637,BLP12,166,40,,2583
18302610, (BLVa hook 3 right) [*BLVa_t_r akira] #18302610,unk,unk,False,False,False,True,R,8347720,274,BLVa_t,61,5,,2584
18302665, (BLVa hook 2 right) [*BLVa_t_r akira] #18302665,unk,unk,False,False,False,True,R,8348277,276,BLVa_t,39,9,,2585
18302931, (UNK horseshoe 3 right) [unknown lineage,unk,unk,False,False,False,True,R,19091995,1051,unk,7,33,,2586
18305433, (BAmv12 descending 2 left) [*BAmv12_ven_l akira] #18305433,O_dVNC,O_dVNC,False,False,False,True,L,17587726,1028,BAmv12_ven,53,19,,2587
18305476, (BAmv12 contralateral 1 left) [*BAmv12_dor_l akira] #18305476,O_dSEZ,unk,False,False,False,True,L,13007383,1029,BAmv12_dor,27,0,,2588
18341449, (BLVa12 local unpaired right) [*BLVa12_r akira] #18341449,unk,unk,False,False,False,True,R,-1,-1,BLVa12,61,11,,2589
18412747,MB2IN-140 (HAS SOMA Neuron 18412748) [*CM13_med_l akira] #18412747,unk,unk,False,False,False,True,L,17336347,1030,CM13_med,34,22,,2590
18425189, (CPb pointer 1 right; CP23 d 11 - TO FOLLOW AT GAP) [*CPb_r akira] #18425189,unk,unk,False,False,False,True,R,11687072,503,CPb,45,23,,2591
18440675, (BAmas12 midline 3 left) [*BAmas12_ven_l akira] #18440675,unk,unk,False,False,False,True,L,12335381,1031,BAmas12_ven,102,37,,2592
18464581, (MDNa_right) [*DPMm1_r akira] #18464581,O_dVNC,O_dVNC,False,False,False,True,R,10728333,431,DPMm1,279,87,,2593
18485293, (CM4 descending left) [ni-neurons MB_l akira,O_dVNC,O_dVNC,False,False,False,True,L,17647621,1032,ni-neurons MB,22,20,,2594
18500915, (BLVa12 contralateral 1 left) [*BLVa12_l akira] #18500915,unk,unk,False,False,False,True,L,16846902,1033,BLVa12,31,39,,2595
18500988,MB2IN-124,unk,unk,False,False,False,True,L,14334367,1034,DPMm2,251,96,,2596
18501001, (BLP34 descending 3 left) [*BLP34_l akira,unk,unk,False,False,False,True,L,1805669,1035,unk,92,10,,2597
18527962,MB2IN-179 (neuron 18527963_pair001) [*CPe_l akira] #18527962,O_dVNC,O_dVNC,False,False,False,True,L,19508873,1036,CPe,46,21,,2598
18538744, (DPMpl3 a 2 left) [*CM4-dm_l akira] #18538744,unk,unk,False,False,False,True,L,11362334,1037,CM4-dm,130,27,,2599
18545747,MB2IN-155 (I. III. Posterior target neuron #2 MB PN; CM13 med 8) [*CM13_med_r akira] #18545747,unk,unk,False,False,False,True,R,11625573,500,CM13_med,163,67,,2600
18551732, (DALcm12 v ap 14_left) [unknown lineage] #18551732,unk,unk,False,False,False,True,L,8161148,1038,unk,318,122,,2601
18566361,MB2ON-167 (BS ; Left) [ni-neurons MB_l akira] #18566361,unk,unk,False,False,False,True,L,16471422,1039,ni-neurons MB,175,18,,2602
18566501, (ASB B1 left 9) [*DPlal1-3_ant_l akira] #18566501,unk,unk,False,False,False,True,L,15588389,1040,DPlal1-3_ant,109,36,,2603
18568094, (DALv1 small left) [*DALv1_l akira] #18568094,unk,unk,True,False,False,True,L,17941609,1041,DALv1,4,27,,2604
18570360, (DAMd1 bilateral right) [*DAMd1_r akira] #18570360,unk,unk,False,False,False,True,R,16554856,809,DAMd1,45,13,,2605
18597845, (DALcm12 horseshoe left; DALcm12 L m ant med 15) [*DALcm12-m_l akira] #18597845,unk,unk,False,False,False,True,L,15553218,1042,DALcm12-m,36,39,,2606
18598859, (Giant-step right) [unknown lineage] #18598859,unk,unk,False,False,False,True,R,17844900,1009,unk,82,47,,2607
18604097, (DPMl_ant_ven descending 3 right) [*DPMl_ant_ven_r akira] #18604097,O_dVNC,O_dVNC,False,False,False,True,R,17353986,1126,DPMl_ant_ven,108,7,,2608
18620885, (AN-R-Sens-B2-ACp-23) [] #18620885,sens,sens-AN,False,False,False,False,R,-1,-1,unk,0,17,AN,2609
18625446, (MN-R-Sens-B2-ACp-10) [] #18625446,sens,sens-MN,False,False,False,False,R,-1,-1,unk,0,31,MN,2610
18630153, (AN-R-Sens-B3-ACal-02 (temp sensing right neuron together 2)) [] #18630153,sens,sens-thermo;AN,False,False,False,False,R,3639968,1114,unk,0,1,thermo;AN,2611
18639459,MB2IN-159 (LH bilateral axon 6) [*BLDd_r akira,unk,unk,False,False,False,True,R,8253620,264,unk,232,38,,2612
18644088, (UNK horseshoe right) [unknown lineage] #18644088,unk,unk,False,False,False,True,R,10874769,444,unk,59,22,,2613
18648531,MB2ON-231 (Bonsai left) [*DPlal1-3_lat_l akira] #18648531,unk,unk,False,False,False,True,L,13665529,1043,DPlal1-3at,96,18,,2614
18655517, (BLVp1 bilateral 3 right; down seahorse right) [*BLVp1_r akira] #18655517,unk,unk,False,False,False,True,R,18656202,1044,BLVp1,104,37,,2615
18656202, (BLVp1 bilateral 3 left; down seahorse left) [*BLVp1_l akira] #18656202,unk,unk,False,False,False,True,L,18655517,1044,BLVp1,6,22,,2616
18695745, (BAmv12 contralateral 2? left) [*BAmv12_ven_l akira] #18695745,unk,unk,False,False,False,True,L,-1,-1,BAmv12_ven,24,18,,2617
18740553, (MN_AN iACT PN left) [*BAlp_ant_l akira] #18740553,unk,unk,False,False,False,True,L,3814635,1045,BAlp_ant,134,16,,2618
18861011, (BAla34 ascending 1 right) [*BAla34_r akira] #18861011,O_dSEZ,O_dSEZ,False,False,False,True,R,16435686,777,BAla34,123,35,,2619
18909888, (DPLal medial unpaired right) [*DPLal1-3_r akira] #18909888,unk,unk,False,False,False,True,R,-1,-1,DPLal1-3,50,10,,2620
18929470, (BAmd2 descending 2 left) [*BAmd2_v_l akira] #18929470,O_dVNC,O_dVNC,False,False,False,True,L,6700147,1116,BAmd2_v,56,27,,2621
18934019, (MN-L-Sens-B2-ACp-17) [] #18934019,sens,sens-MN,False,False,False,False,L,-1,-1,unk,0,8,MN,2622
19010160, (CPf descending ipsilateral right) [*CPf_r akira] #19010160,O_dVNC,O_dVNC,False,False,False,True,R,5690425,149,CPf,58,12,,2623
19017386, (down_oct1_left) [*DPMl12_l akira] #19017386,unk,unk,False,False,False,True,L,8127390,1046,DPMl12,95,50,,2624
19045334, (LH_sibling 67 like left) [*BLDc_l akira,unk,unk,False,False,False,True,L,9585036,1047,BLDc,70,12,,2625
19046339,_Two-headed cobra (Two-headed cobra right) [*DPlal1-3_ant_r akira,unk,unk,False,False,False,True,R,2988292,25,unk,136,21,,2626
19048289, (BAla34 brush right) [*BAla34_r akira] #19048289,O_dSEZ,unk,False,False,False,True,R,14586769,647,BAla34,66,21,,2627
19051631, (BLP34 interneuron X left) [*BLP34_l akira] #19051631,unk,unk,False,False,False,True,L,8193545,1155,BLP34,36,22,,2628
