	 neuron_name	Class 1	Merge Class	is_pdiff	is_usplit	is_LNpre	is_brain	Hemisphere	Pair	Pair ID	Class 2
4412315	KC (KC2/24) [Lineage MBNB A left] #4412315	KC	KC-1claw	False	False	False	True	L	3347708	94	1claw
17658978	 (CPf descending 1 right) [*CPf_r akira] #17658978	O_dVNC	O_dVNC	False	False	False	True	R	5680013	144	
5051342	KC (KC21) [Lineage MBNB A right] #5051342	KC	KC-1claw	False	False	False	True	R	8262302	266	1claw
8826198	 (CPf Lever Puller right) [*CPf_r akira] #8826198	Unk	Unk	False	False	False	True	R	15514582	683	
4415241	KC (KC16) [Lineage MBNB A right] #4415241	KC	KC-2claw	False	False	False	True	R	-1	-1	2claw
4876839	 (BLAv1_3_right (DALcl n1)?) [*BLAv12_ant_r akira] #4876839	Unk	Unk	False	False	False	True	R	18111410	1025	
13858797	CN-38	Unk	Unk	False	False	False	True	R	14333495	631	
1868538	 (CP4 8 right) [*CPd_r akira] #1868538	Unk	Unk	False	False	False	True	R	10100020	382	
5745110	 (BLP34 bilateral 2 left) [*BLP34_l akira] #5745110	Unk	Unk	False	False	False	True	L	4127926	156	
4408397	FAN-8	FAN	FAN	False	False	False	True	L	4199033	92	
17107661	FFN-32	FFN	FFN	False	False	False	True	R	8838927	299	
10982951	 (Basal Tel-like 3 left) [*BLAvm ant_l akira] #10982951	Unk	Unk	False	False	False	True	L	8697453	458	
15576292	 (CPd bilateral 1 left) [*CPd_l akira] #15576292	Unk	Unk	False	False	False	True	L	17384874	697	
11725127	KC (KC12) [Lineage MBNB B left] #11725127	KC	KC-1claw	False	False	False	True	L	4230061	514	1claw
11717025	 (BLP12 descending 4 left; dpn_left_1304_7) [*BLP12_l akira] #11717025	Unk	Unk	False	False	False	True	L	8954910	509	
3913620	CN-7	Unk	Unk	False	False	False	True	R	9409359	337	
17654645	 (BLAvm bilateral neuron 6 right) [*BLAvm ant_r akira] #17654645	Unk	Unk	False	False	False	True	R	16366055	762	
11017761	CN-43	MBON	MBON	False	False	False	True	L	16178283	468	
19929273	 (BLP34 looper 1 left) [*BLP34_l akira] #19929273	Unk	Unk	False	False	False	True	L	20479959	1069	
9251793	FB-33	FBN	FBN	False	False	False	True	L	4190567	330	
10681487	 (BLP12 claw 1 right; BLP12 a 3) [*BLP12_r akira] #10681487	Unk	Unk	False	False	False	True	R	2379544	10	
14083681	CN-60	FBN	FBN	False	False	False	True	R	9527522	354	
20479959	 (BLP34 looper 1 right) [*BLP34_r akira] #20479959	Unk	Unk	False	False	False	True	R	19929273	1069	
4190567	FB-33	FBN	FBN	False	False	False	True	R	9251793	330	
14981128	MB2IN-148 (ni loopy left) [ni-neurons MB_l akira] #14981128	Unk	Unk	False	False	False	True	L	9039416	664	
5865628	 (DALv1 contralateral 3 left) [*DALv1_l akira] #5865628	Unk	Unk	False	False	False	True	L	10287315	169	
16295025	LH-26	Unk	Unk	False	False	False	True	R	9447255	345	
5946241	 (BLAv12 lat bilateral neuron 1 right) [*BLAv12_lat_r akira] #5946241	Unk	Unk	False	False	False	True	R	10282065	393	
7065182	CN-3	Unk	Unk	False	False	False	True	R	18062678	1020	
11306294	 (DPMm1 FB1_right) [*DPMm1_r akira] #11306294	Unk	Unk	False	False	False	True	R	10583715	418	
10427055	MB2IN-210	Unk	Unk	False	False	False	True	L	17437725	404	
8161142	 (DALcm12 v ap 13) [*DALcm12-v_r akira] #8161142	Unk	Unk	False	False	False	True	R	7025064	195	
16850888	KC (KC73) [Lineage MBNB D right] #16850888	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
17655000	 (BLP12 bilateral horseshoe 2 right) [*BLP12_r akira] #17655000	Unk	Unk	False	False	False	True	R	8142831	259	
16691937	CN-59	FBN	FBN	False	False	False	True	R	9141404	320	
17658602	 (BLP12 bilateral horseshoe 3 right) [*BLP12_r akira] #17658602	Unk	Unk	False	False	False	True	R	20379247	1075	
11889676	CN-6	FBN	FBN	False	False	False	True	R	14313750	627	
17380345	 (CM4 Bridle right) [*CM4-vm_r akira] #17380345	O_dSEZ	O_dSEZ	False	False	False	True	R	20139548	1070	
14522124	KC (KC no pair) [Lineage MBNB B left] #14522124	KC	KC-5claw	False	False	False	True	L	-1	-1	5claw
5503982	 (BLVa_t ascending medial 3 right) [*BLVa_t_r akira] #5503982	Unk	Unk	False	False	False	True	R	8347907	276	
13852833	FB2IN-4	FB2N	FB2N	False	False	False	True	L	9457719	611	
16631248	KC (KC no pair) [Lineage MBNB D left] #16631248	KC	KC-2claw	False	False	False	True	L	-1	-1	2claw
17379298	 (CM4 sparse descending right; CM4 dor ant 6 DNs_JMpair17) [*CM4-dm_r akira] #17379298	O_dVNC	O_dVNC	False	False	False	True	R	10018150	379	
8951591	 (BLVa12 bilateral right; Mediates descend from LH) [*BLVa12_r akira] #8951591	Unk	Unk	False	False	False	True	R	16051878	741	
12233237	FB2IN-1	FB2N	FB2N	False	False	False	True	L	11528017	532	
17937986	 (BLVp1 bilateral 4 right) [*BLVp1_r akira] #17937986	Unk	Unk	False	False	False	True	R	18035063	1016	
12389097	FFN-10	FFN	FFN	False	False	False	True	L	15674269	553	
7422253	 (DPLam Talon 1 right; DALl1 4) [*DPLam_r akira] #7422253	Unk	Unk	False	False	False	True	R	2979675	24	
15655801	MB2IN-141 (DPlal simple bilateral g right; DPLal 1 R) [*DPlal1-3_ant_r akira	Unk	Unk	False	False	False	True	R	17360076	942	
17132009	 (BLVp12 sickle 1 right) [*BLVp1_r akira] #17132009	Unk	Unk	False	False	False	True	R	9577562	356	
4327684	FFN-21	mPN;FFN	mPN;FFN-multi	False	False	False	True	R	12225666	531	multi
11348509	 (BLAl horseshoe neuron left) [*BLAl_l akira] #11348509	Unk	Unk	False	False	False	True	L	3765735	496	
11600886	CN-2	Unk	Unk	False	False	False	True	L	7980189	500	
3945232	FFN-4	FFN	FFN	False	False	False	True	L	11637003	60	
16594752	 (Basal Tel-like 8 left) [*BLAv12_post_l akira] #16594752	Unk	Unk	False	False	False	True	L	9530532	816	
10716080	 (DPMm1 Brain descending into VNC left) [*DPMm1_l akira] #10716080	O_dVNC	O_dVNC	False	False	False	True	L	3595837	428	
867393	MB2IN-208 (BAmas lineage neuron right 2) [*BAmas12_dor_r akira] #867393	Unk	Unk	False	False	False	True	R	9787933	364	
4379603	 (DPLl i 2(BLDa b 2 pep) left) [*DPLp_l akira] #4379603	Unk	Unk	False	False	False	True	L	8307514	82	
10276161	MB2IN-157 (DALd_r 10 10276162 - JL) [*DALd_r akira] #10276161	Unk	Unk	False	False	False	True	R	1646076	2	
8640212	 (BLAd local unpaired left) [*BLAd-vl_l akira	Unk	Unk	False	False	False	True	L	-1	-1	
13197236	CN-18	FBN	FBN	False	False	False	True	L	8075484	593	
19298644	 (CM4 cen ant 1 left) [*CM4-vm_l akira] #19298644	O_dVNC	O_dVNC	False	False	False	True	L	17537254	1058	
14898295	KC (KC no pair) [Lineage MBNB B left] #14898295	KC	KC-4claw	False	False	False	True	L	-1	-1	4claw
18501001	 (BLP34 descending 3 left) [*BLP34_l akira	Unk	Unk	False	False	False	True	L	1805669	1036	
9423829	FB-23	FBN	FBN	False	False	False	True	L	9057043	339	
19880680	 (BLA brancher left) [*BLAd-vm_l akira] #19880680	Unk	Unk	False	False	False	True	L	9806510	1064	
10809383	CN-13	FBN	FBN	False	False	False	True	L	5321459	440	
5164129	 (BAmv12 local neuron right) [*BAmv12_ven_r akira] #5164129	Unk	Unk	False	False	False	True	R	16545264	803	
14604028	85c PN (85c PN right) [*BAmv3_r akira] #14604028	uPN	uPN	False	False	False	True	R	4354933	80	
10540188	 (Cheech left) [*BLP12_l akira	Unk	Unk	False	False	False	True	L	8932110	411	
7828725	KC (KC35) [Lineage MBNB A right] #7828725	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
10842047	 (CPa medial bilateral 1 left; SLS?_left) [*CPa_l akira] #10842047	Unk	Unk	False	False	False	True	L	14914182	441	
11813287	KC (KC100) [Lineage MBNB B right] #11813287	KC	KC-2claw	False	False	False	True	R	-1	-1	2claw
16693923	 (BLP12 hook 1 left) [*BLP12_l akira	Unk	Unk	False	False	False	True	L	17654967	829	
2506050	DAN-f1 (MBE4a right) [*CPc_r akira] #2506050	MBIN	MBIN-DAN	False	False	False	True	R	7901791	236	DAN
16561660	 (DPMpm1 unpaired left) [*DPMpm1_l akira] #16561660	O_dSEZ	O_dSEZ	False	False	False	True	L	-1	-1	
9424902	MB2ON-144 (Tomato Vine 2_left) [*DPMpm1_l akira] #9424902	Unk	Unk	False	False	False	True	L	3027876	340	
14255342	KC (KC no claws) [Lineage MBNB B left] #14255342	KC	KC-3claw	False	False	False	True	L	-1	-1	3claw
10248031	 (CM13 bilateral 4 left) [*CM13_med_l akira] #10248031	Unk	Unk	False	False	False	True	L	17380319	391	
3587612	KC (KC7) [Lineage MBNB B right] #3587612	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
7025831	 (DALcm12 v ap 1 left) [*DALcm12-v_l akira] #7025831	Unk	Unk	False	False	False	True	L	5782947	196	
5895651	 (CM13 hook 3 right; CMa 8 to loVP; CM13 lat 8 - Uncertain At Gap) [*CM13_lat_r akira] #5895651	Unk	Unk	False	False	False	True	R	10240382	390	
16435965	KC (KC no pair) [Lineage MBNB A left] #16435965	KC	KC-2claw	False	False	False	True	L	-1	-1	2claw
17455871	 (BLVp bonsai right) [*BLVp2_r akira] #17455871	Unk	Unk	False	False	False	True	R	10523825	409	
15488316	FB2IN-8	FB2N	FB2N	False	False	False	True	L	8540770	680	
16544712	 (BAmv12 fork left)) [*BAmv12_ven_l akira] #16544712	Unk	Unk	False	False	False	True	L	5730322	799	
7865767	83a PN (83a PN left) [*BAmv3_l akira] #7865767	uPN	uPN	False	False	False	True	L	8243455	234	
5959820	 (BLVa34 local neuron left) [*BLVa34_l akira] #5959820	Unk	Unk	False	False	False	True	L	8943485	175	
5091874	FB2IN-15	FB2N	FB2N	False	False	False	True	L	9287906	125	
4199033	FAN-8	FAN	FAN	False	False	False	True	R	4408397	92	
18305433	 (BAmv12 descending 2 left) [*BAmv12_ven_l akira] #18305433	O_dVNC	O_dVNC	False	False	False	True	L	17587726	1029	
17105218	 (DALcl12 r vv 5) [*DALcl12-v_l akira] #17105218	Unk	Unk	False	False	False	True	L	9067063	884	
7557604	MB2IN-150 (L1: Short-presynapticD-3-L) [*DPLc_post_lat_l akira] #7557604	Unk	Unk	False	False	False	True	L	3276003	221	
2920061	 (DPLc_ant_lat bilateral right; DN2-1R (ASB TODO A2 11)) [*DPLc_ant_lat_r akira] #2920061	Unk	Unk	False	False	False	True	R	9792178	365	
9037152	 (DALcl12 vv 5) [*DALcl12-v_r akira] #9037152	Unk	Unk	False	False	False	True	R	17110024	890	
6610913	 (DALcm v 6; DALcm12 m lat 3 right) [*DALcm12-m_r akira] #6610913	Unk	Unk	False	False	False	True	R	16852589	844	
8835968	KC (KC64) [Lineage MBNB D right] #8835968	KC	KC-2claw	False	False	False	True	R	-1	-1	2claw
20730780	 (Basal Tel-like 6 left) [unknown lineage] #20730780	Unk	Unk	False	False	False	True	L	9202326	1078	
16316916	FFN-37	FFN	FFN	False	False	False	True	L	5592307	754	
10449035	 (CP crossover left) [*CPa_l akira] #10449035	Unk	Unk	False	False	False	True	L	17658948	406	
16448979	KC (KC young no claws) [Lineage MBNB D left] #16448979	KC	KC	False	False	False	True	L	-1	-1	
10663559	 (BLAv12_lat pointer-like right) [*BLAv12_lat_r akira] #10663559	Unk	Unk	False	False	False	True	R	-1	-1	
16485079	CN-35	Unk	Unk	False	False	False	True	R	17434825	958	
8993049	MB2IN-117	Unk	Unk	False	False	False	True	L	17867309	307	
18133444	 (DAMv12 Mandible 1 right) [*DAMv12_med_r akira] #18133444	Unk	Unk	False	False	False	True	R	4901087	117	
12746220	 (DPLl 2 right) [*DPLl_r akira] #12746220	Unk	Unk	False	False	False	True	R	5484314	137	
12049797	MB2IN-154	Unk	Unk	False	True	True	True	R	15770140	726	
16629886	 (BLAvm bilateral neuron 3 right; VLP LAL) [*BLAvm ant_r akira] #16629886	Unk	Unk	False	False	False	True	R	14995061	665	
17016974	CN-41	MBON	MBON	False	False	False	True	L	4022539	874	
4142619	 (DALv23 LAL 3) [*DALv23_r akira] #4142619	Unk	Unk	False	False	False	True	R	17360404	949	
16318521	MB2IN-109	Unk	Unk	False	False	False	True	R	12478620	563	
16362243	 (AN-R-Sens-B2-VM-07) [] #16362243	sens	sens-AN	False	False	False	False	R	-1	-1	AN
11013583	 (UNK descending contralateral left) [*CM4-dm_l akira] #11013583	O_dSEZ	O_dSEZ	False	False	False	True	L	17589475	467	
17280216	FB2IN-13	FB2N	FB2N	False	False	False	True	L	4337398	912	
11286854	 (BLVa34 hook left) [*BLVa34_l akira] #11286854	Unk	Unk	False	False	False	True	L	8942413	491	
10079731	 (BLAv12 ipsi 1 right) [*BLAv12_ant_r akira] #10079731	Unk	Unk	False	False	False	True	R	16541149	796	
8565131	CN-28	Unk	Unk	False	False	False	True	R	14319185	628	
4337398	FB2IN-13	FB2N	FB2N	False	False	False	True	R	17280216	912	
8942413	 (BLVa34 hook right) [*BLVa34_r akira] #8942413	Unk	Unk	False	False	False	True	R	11286854	491	
16098538	 (DPLm2 gnarled left) [*DPLm2_l akira] #16098538	Unk	Unk	False	False	False	True	L	8670503	747	
16884085	MB2IN-163 (DPLl bilateral 1 right) [*DPLl_r akira] #16884085	Unk	Unk	False	False	False	True	R	15632282	713	
10986253	 (UNK ipsilateral 2 right; Above-BPL to telegoro ipsilateral right) [unknown lineage] #10986253	Unk	Unk	False	False	False	True	R	12654063	575	
15680292	 (BLVp12 sickle 4 right) [*BLVp1_r akira] #15680292	Unk	Unk	False	False	False	True	R	-1	-1	
6604203	 (putative 11H10 left) [*CM4-vm_l akira] #6604203	O_dVNC	O_dVNC	False	True	True	True	L	2670619	186	
15589591	 (BAlp4 ascending 3 right) [*BAlp4_r akira] #15589591	Unk	Unk	False	False	False	True	R	16422744	769	
12281339	 (Another bilateral axon_35a left) [ni-neurons MB_l akira] #12281339	Unk	Unk	False	False	False	True	L	9585013	537	
15825861	 (bridge-like left) [*DPLc_post_lat_l akira] #15825861	Unk	Unk	False	False	False	True	L	10944822	730	
15688523	 (CPa Minnow right) [*CPa_r akira] #15688523	Unk	Unk	False	False	False	True	R	5675990	141	
16058860	KC (KC100) [Lineage MBNB A left] #16058860	KC	KC-1claw	False	False	False	True	L	-1	-1	1claw
15717736	 (MN-L-Sens-B3-ACp-05) [] #15717736	sens	sens-MN	False	False	False	False	L	-1	-1	MN
4876704	Unknown PN 1 (PN in Olfactory Bundle 1 right) [*BAmv3_r akira] #4876704	Unk	Unk	False	False	False	True	R	7092086	204	
16195633	 (DPMpm1 bushy descending right) [*DPMpm1_r akira] #16195633	O_dVNC	O_dVNC	False	False	False	True	R	3944626	57	
6609380	MB2ON-140 (WF; DALcm12 v p 13_right) [*DALcm12-v_r akira] #6609380	Unk	Unk	False	False	False	True	R	16950115	860	
8880781	 (DPMpm1 1 DN right) [*DPMpm1_r akira] #8880781	O_dVNC	O_dVNC	False	False	False	True	R	17223685	907	
6153877	MB2ON-135 (BU ; DALd 4_right) [*DALd_r akira] #6153877	O_dVNC	O_dVNC	False	False	False	True	R	1678567	3	
17813499	 (DALcl12 vv 11 right) [*DALcl12-v_l akira] #17813499	Unk	Unk	False	False	False	True	L	10785260	1008	
2669331	 (DPMpm1 horseshoe right) [*DPMpm1_r akira] #2669331	Unk	Unk	False	False	False	True	R	10760217	435	
16950121	MB2ON-141 (WF; DALcm12 v p 13_left) [*DALcm12-v_l akira] #16950121	Unk	Unk	False	False	False	True	L	4849988	861	
10418394	 (DH44 1 left) [*Dilp_l akira] #10418394	Unk	Unk	False	False	False	True	L	2260755	403	
4515496	MB2IN-121	Unk	Unk	False	False	False	True	R	16544462	797	
16366055	 (BLAvm bilateral neuron 6 left) [*BLAvm ant_l akira] #16366055	Unk	Unk	False	False	False	True	L	17654645	762	
17013073	CN-42	MBON	MBON	False	False	False	True	R	16868923	848	
5680013	 (CPf descending 1 left) [*CPf_l akira] #5680013	O_dSEZ	O_dSEZ	False	False	False	True	L	17658978	144	
5019924	KC (KC20) [Lineage MBNB A right] #5019924	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
16952648	 (DALd midloop 1 left; DALd_l  9) [*DALd_l akira] #16952648	Unk	Unk	False	False	False	True	L	5900426	864	
9897223	KC (KC95) [Lineage MBNB B right] #9897223	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
15732485	 (BAmv12 looper 1 right) [*BAmv12_dor_r akira] #15732485	Unk	Unk	False	False	False	True	R	16547268	805	
4651929	94a&94b PN (94a & 94b PN right) [*BAmv3_r akira] #4651929	uPN	uPN	False	False	False	True	R	8399890	279	
16434560	 (BAla34 bilateral 2 left) [*BAla34_l akira] #16434560	Unk	Unk	False	False	False	True	L	17328580	775	
17728730	 (lasso-top 2 left) [*BAlp_ant_l akira] #17728730	Unk	Unk	False	False	False	True	L	17629213	973	
17822238	CN-22	Unk	Unk	False	False	False	True	R	8037197	249	
7388340	 (BLAl_l-X left) [*BLAl_l akira] #7388340	Unk	Unk	False	False	False	True	L	15606239	215	
12884490	 (BLVa_t ascending 1 right) [*BLVa_t_r akira] #12884490	Unk	Unk	False	False	False	True	R	12367568	551	
9527333	FB2IN-19	FB2N	FB2N	False	False	False	True	L	13210358	353	
17165286	MB2IN-136	Unk	Unk	False	False	False	True	L	13046847	895	
12745771	 (DN1-1 - PDL007 left) [*DPLc_ant_lat_l akira] #12745771	Unk	Unk	False	True	True	True	L	2914206	578	
3848843	 (BLVp1 bilateral descending right; DP1 of GPhN right (ipsilateral PN to bilateral LH); BLVp1 4) [*BLVp1_r akira] #3848843	O_dSEZ	O_dSEZ	False	False	False	True	R	19101351	1053	
7421507	FFN-13	FFN	FFN	False	False	False	True	R	11051740	473	
10355356	 (CMb 3 varic around loVP; CM13 med 7 left) [*CM13_med_l akira] #10355356	Unk	Unk	False	False	False	True	L	-1	-1	
16448930	KC (KC young no claws) [Lineage MBNB A left] #16448930	KC	KC	False	False	False	True	L	-1	-1	
9565674	 (DPlal Curvy right) [*DPlal1-3_lat_r akira	Unk	Unk	False	False	False	True	R	17360022	936	
5791548	MB2ON-161 (DALcm d 5; DALcm12 v e 26 right) [*DALcm12-v_r akira] #5791548	O_dSEZ	O_dSEZ	False	False	False	True	R	15519213	686	
17696578	 (ASB Lander Left) [*DPLc_post_int_l akira] #17696578	Unk	Unk	False	False	False	True	L	16260741	967	
5835799	KC (KC22) [Lineage MBNB A right] #5835799	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
18058644	 (BLP34 bilateral 3 left) [*BLP34_l akira] #18058644	Unk	Unk	False	False	False	True	L	8939384	1018	
14260575	FAN-9	FAN	FAN	False	False	False	True	L	16987409	625	
11788830	 (BAlc_post I right) [*BAlc post_r akira] #11788830	Unk	Unk	False	False	False	True	R	12121795	528	
8199671	 (picky 0 right) [*BAla12_r akira] #8199671	pLN	pLN	False	False	False	True	R	5291791	131	
11717001	 (BLP12 gripper 1 left; dpn_left_1304_1) [*BLP12_l akira] #11717001	Unk	Unk	False	True	True	True	L	10683313	507	
8539175	CN-9	Unk	Unk	False	False	False	True	R	13988443	614	
6704232	KC (KC54) [Lineage MBNB B left] #6704232	KC	KC-4claw	False	False	False	True	L	-1	-1	4claw
15673715	 (DALcl12 v d 7 R) [*DALcl12-v_r akira] #15673715	Unk	Unk	False	False	False	True	R	-1	-1	
8509987	KC (KC53) [Lineage MBNB A right] #8509987	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
15629759	 (CM4-dm horseshoe 1 left) [*CM4-dm_l akira] #15629759	Unk	Unk	False	False	False	True	L	2659504	712	
15764960	KC (KC young no claws) [Lineage MBNB A left] #15764960	KC	KC	False	False	False	True	L	-1	-1	
16355225	 (DPMpl12 Hook 1 right) [*DPMpl12_r akira] #16355225	Unk	Unk	False	False	False	True	R	10473853	408	
5973097	MB2IN-93 (Bilaterial downstream BPL-to-MB right; CP4 3) [*CPd_r akira] #5973097	Unk	Unk	False	False	False	True	R	15568134	695	
9067063	 (DALcl12 vv 6) [*DALcl12-v_r akira] #9067063	Unk	Unk	False	False	False	True	R	17105218	884	
16959698	 (CPa 2-like left) [*CPa_l akira] #16959698	Unk	Unk	False	False	False	True	L	17658907	867	
17109286	 (DALcl12 r vv 6) [*DALcl12-v_l akira] #17109286	Unk	Unk	False	False	False	True	L	6653450	888	
8274902	KC (KC48) [Lineage MBNB A right] #8274902	KC	KC-5claw	False	False	False	True	R	-1	-1	5claw
16347786	 (DPMl descending ipsi right) [*DPMl12_post_r akira] #16347786	O_dVNC	O_dVNC	False	False	False	True	R	17732334	994	
13849557	MB2IN-182 (CSD left) [*BAlc post_l akira] #13849557	Unk	Unk	False	True	True	True	L	6143930	610	
16952671	 (DALd midloop 2 left; DALd_l  13) [*DALd_l akira] #16952671	O_dVNC	O_dVNC	False	False	False	True	L	6154200	865	
10169396	KC (KC97) [Lineage MBNB B right] #10169396	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
4847079	 (DALcm12 v p 25) [*DALcm12-v_r akira] #4847079	Unk	Unk	False	False	False	True	R	16950097	859	
16631114	KC (KC78?) [Lineage MBNB A left] #16631114	KC	KC-1claw	False	False	False	True	L	-1	-1	1claw
17165621	 (Basal Tel-like 7 left; forced Soma) [*BLAvm post_l akira] #17165621	Unk	Unk	False	False	False	True	L	9422291	896	
10865025	FFN-39	O_dSEZ;FFN	O_dSEZ;FFN	False	True	True	True	L	4116174	443	
14570370	 (BAla34 bilateral 1 left) [*BAla34_l akira] #14570370	Unk	Unk	False	False	False	True	L	13724377	646	
11851588	 (inner bridge 2 right) [*DPLc_post_lat_r akira] #11851588	Unk	Unk	False	False	False	True	R	2439150	14	
6729443	 (BLVa_t ascending medial 2 left) [*BLVa_t_l akira] #6729443	Unk	Unk	False	False	False	True	L	17937991	191	
17784367	FB2IN-21	FB2N	FB2N	False	False	False	True	R	14158399	622	
15590793	 (DL-LH_cand9 like left) [*BLVa12_l akira] #15590793	Unk	Unk	False	False	False	True	L	17378548	704	
5856647	MB2IN-131	Unk	Unk	False	False	False	True	R	11841664	519	
9965610	MB2IN-132	Unk	Unk	False	False	False	True	L	8132513	374	
17378548	 (DL-LH_cand9 like right) [*BLVa34_r akira] #17378548	Unk	Unk	False	True	True	True	R	15590793	704	
16051878	 (BLVa12 bilateral left) [*BLVa12_l akira] #16051878	Unk	Unk	False	False	False	True	L	8951591	741	
11528017	FB2IN-1	FB2N	FB2N	False	False	False	True	R	12233237	532	
16339645	CN-51	Unk	Unk	False	False	False	True	R	12868041	585	
8313802	 (BLDc descending 4 right) [*BLDc_r akira] #8313802	Unk	Unk	False	False	False	True	R	17729161	979	
5656152	MB2IN-83 (Review weird fork) [*CPe_r akira] #5656152	Unk	Unk	False	False	False	True	R	15577444	698	
8227502	 (DPMpl12 Giraffe 1 right ) [*DPMpl12_r akira] #8227502	Unk	Unk	False	False	False	True	R	4991243	121	
8572353	 (VB: DPMm1 4_right) [*DPMm1_r akira] #8572353	Unk	Unk	False	False	False	True	R	10872426	444	
18248435	 (ASB Lonely right) [*BLAv12_post_r akira] #18248435	Unk	Unk	False	False	False	True	R	-1	-1	
15525794	 (DALcl contralateral 2 left; DALcl r vv 2 left) [*DALcl12-v_l akira] #15525794	Unk	Unk	False	False	False	True	L	9069084	690	
4044654	 (AN-R-Sens-B3-VM-13) [] #4044654	sens	sens-AN	False	False	False	False	R	-1	-1	AN
8540770	FB2IN-8	FB2N	FB2N	False	False	False	True	R	15488316	680	
17108278	 (BPL local 6 left) [*BLAv12_post_l akira] #17108278	Unk	Unk	False	False	False	True	L	9051500	887	
15478720	FFN-26	FFN	FFN	False	False	False	True	R	7058243	203	
2667980	 (DPMm1 horseshoe 2 right) [*DPMm1_r akira] #2667980	Unk	Unk	False	False	False	True	R	10568310	416	
8509534	MB2IN-212	mPN	mPN-multi	False	False	False	True	L	16515871	282	multi
9348984	 (BLVa hook 1 left) [*BLVa34_l akira] #9348984	Unk	Unk	False	False	False	True	L	2772093	332	
10202724	FB-4	FBN	FBN	False	False	False	True	L	5480553	384	
17358891	 (ASB Gust descending left) [unknown lineage] #17358891	O_dVNC	O_dVNC	False	False	False	True	L	19190681	930	
17224013	 (UNK unpaired ipsi left) [unknown lineage] #17224013	Unk	Unk	False	False	False	True	L	-1	-1	
12548756	 (BLAvm bilateral neuron Y? right; VLP LAL ) [*BLAvm post_r akira] #12548756	Unk	Unk	False	False	False	True	R	-1	-1	
16178283	CN-43	MBON	MBON	False	False	False	True	R	11017761	468	
9234420	 (BLAv12 ring-like right) [*BLAv12_post_r akira] #9234420	O_dSEZ	O_dSEZ	False	False	False	True	R	17728922	975	
16181377	CN-30	Unk	Unk	False	False	False	True	R	11703922	506	
4030526	 (AN-R-Sens-B3-VM-14) [] #4030526	sens	sens-AN	False	False	False	False	R	-1	-1	AN
12654063	 (UNK ipsilateral 2 left) [unknown lineage] #12654063	Unk	Unk	False	False	False	True	L	10986253	575	
11271082	 (BLAv12 bilateral 2 right) [*BLAv12_lat_r akira] #11271082	Unk	Unk	False	False	False	True	R	5712849	153	
