Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,Class 2,contraction,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12,dim 13
5767836," (BLP hook local left) [BLP1/2_l akira, unknown lineage] #5767836",Unk,Unk,False,False,False,True,L,20443505,166,BLP1/2_l akira,,,1160,0.007084006738736487,-0.0029316517845421916,-0.001778153921671576,-0.01808939340316652,-0.005455002340552551,-0.008215245749614906,-0.017969475620525158,0.0016694324011802652,-0.0007965351169693027,-0.0006370254256111402,-0.0063471271745710895,-0.0018699031540009028,-0.003148322590061796,-0.00761209623837643
5744502, (PVC_left) [*BLP34_l akira] #5744502,Unk,Unk,False,False,False,True,P,1805406,155,*BLP34_l akira_,,"{1805406: {'neuron_name': ' (PVC_right; BLP34 a 8) [*BLP34_r akira] #1805406', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5744502, 'Pair ID': 155, 'lineage': '*BLP34_r akira_', 'Class 2': nan}}",1161,0.010913721844767245,-0.004543328879538004,-0.0027540681503010083,-0.03055341686637779,-0.009268415885260312,-0.01430836456425069,-0.03019291931232837,0.0038057497399259063,-0.0016733177017755137,-0.0012957112958141797,-0.01344201339414999,-0.0037266739807272267,-0.0059308205228828185,-0.015577291089568129
12366224, (BLVa_t ascending lateral 1 left) [*BLVa_t_l akira] #12366224,Unk,Unk,False,False,False,True,P,19857577,548,*BLVa_t_l akira_,,"{19857577: {'neuron_name': ' (BLVa_t ascending lateral 1 right) [*BLVa_t_r akira] #19857577', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 12366224, 'Pair ID': 548, 'lineage': '*BLVa_t_r akira_', 'Class 2': nan}}",1162,0.010344903408707203,-0.0031863462081873645,-0.002799556599534864,-0.025520493275114867,-0.007137401046832757,-0.005518288338836574,-0.01589097306903596,0.005276212242171153,-0.0025679151272584165,-0.002211646188404032,-0.021174472900178293,-0.006137431139731179,-0.010616712767679993,-0.024880501868273324
15825861, (bridge-like left) [*DPLc_post_lat_l akira] #15825861,Unk,Unk,False,False,False,True,P,10944822,730,*DPLc_post_lat_l akira_,,"{10944822: {'neuron_name': ' (bridge-like right) [*DPLc_post_lat_r akira] #10944822', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15825861, 'Pair ID': 730, 'lineage': '*DPLc_post_lat_r akira_', 'Class 2': nan}}",1163,0.014723272179763016,0.012894234796674654,0.01620171603511314,-0.00013290178080010764,0.0037685168808160173,0.02940594927827099,-0.00811587781463825,0.03824769889291379,-0.018573278487668356,-0.003509627600965614,0.022428864992266744,0.0024037306579862833,-0.004482884979413799,0.004868320174406318
15722867,KC (KC82) [Lineage MBNB D left] #15722867,KC,KC-1claw,False,False,False,True,P,9609048,722,Lineage MBNB D left_,1claw,"{9609048: {'neuron_name': 'KC (KC82) [Lineage MBNB D right] #9609048', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15722867, 'Pair ID': 722, 'lineage': 'Lineage MBNB D right_', 'Class 2': '1claw'}}",1164,0.013551596171560246,0.02877984785352289,0.06491600109130863,0.001929312469880132,-0.005057304805735671,-0.033000576405229215,0.007111376823770346,0.00968102319180755,-0.00608150380495315,-0.0004990316508274771,0.015200955940461362,0.0013587528638163572,-0.00807417731146238,-0.0013177038852648282
15718981, (Nag left) [*BAla34_l akira] #15718981,Unk,Unk,False,False,False,True,P,1591270,721,*BAla34_l akira_,,"{1591270: {'neuron_name': ' (Nag right) [*BAla34_r akira] #1591270', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15718981, 'Pair ID': 721, 'lineage': '*BAla34_r akira_', 'Class 2': nan}}",1165,0.04926480207750919,-0.018491758287382382,-0.007957189491198146,0.0060151092335750484,0.0004810975877286856,-0.0062639521822008305,0.01969982690664424,0.0008930266821554579,-6.22399847876056e-05,-0.00028666589997357995,-0.003560417399724384,0.019335847747701782,-0.004052792891960958,0.0006339956818219752
15669682, (BLVp1 hook 3 left) [*BLVp1_l akira] #15669682,Unk,Unk,False,False,False,True,P,17658672,717,*BLVp1_l akira_,,"{17658672: {'neuron_name': ' (BLVp1 hook 3 right) [*BLVp1_r akira] #17658672', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15669682, 'Pair ID': 717, 'lineage': '*BLVp1_r akira_', 'Class 2': nan}}",1166,0.01809048605699258,-0.008585247496586172,-0.005370007684436057,-0.04370636225968263,-0.012009674753141181,-0.017630712951599545,-0.03817010592503526,0.0049632649641530805,-0.0024915108179409985,-0.0021652559507953106,-0.021043309556088175,-0.005858905045902335,-0.009875557768346374,-0.024533236675088093
15608355, (BAlc post lat lat 6 AL left) [*BAlc post_l akira] #15608355,Unk,Unk,False,False,False,True,P,6252764,708,*BAlc post_l akira_,,"{6252764: {'neuron_name': ' (BAlc post lat lat 6 AL right) [*BAlc post_r akira] #6252764', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 15608355, 'Pair ID': 708, 'lineage': '*BAlc post_r akira_', 'Class 2': nan}}",1167,0.012491190468200616,-0.005672381472335706,-0.0014050897964066468,-0.004566009166884055,-0.003511204852096061,-0.007942977286230717,-0.002830228454377878,0.0007557268286244089,-5.631582014585057e-05,-0.0003365601806247228,-0.01170072018182193,0.06293428870133759,-0.012529536418469198,-0.003987579043815039
12634154, (IPC 3 left) [*Dilp_l akira] #12634154,O_IPC,O_IPC,False,False,False,True,P,2283495,574,*Dilp_l akira_,,"{2283495: {'neuron_name': ' (IPC 3 right) [*Dilp_r akira] #2283495', 'Class 1': 'O_IPC', 'Merge Class': 'O_IPC', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 12634154, 'Pair ID': 574, 'lineage': '*Dilp_r akira_', 'Class 2': nan}}",1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01216845478860828,0.0031455893388246167,0.005979859208807232,-0.003642797422258421,0.009098565946550903,0.03836552660195044,-0.003889679557190022
20981306, (Neuron 20981307) [*BLAv12_lat_l akira] #20981306,Unk,Unk,False,False,False,True,L,-1,-1,*BLAv12_lat_l akira_,,,1169,0.011213534516506862,-0.005234273069563047,-0.002425657032832227,-0.021528430802098104,-0.005887373404450476,-0.008771734210640038,-0.02209302838997993,0.004227327665556609,-0.0022726365251436475,-0.0018565926943116848,-0.01805096567743715,-0.004997257445610241,-0.008619162102914607,-0.021218271459060828
3925724, (ITP candidate 1 left) [*ncc_d_l akira] #3925724,O_ITP,O_ITP,False,False,False,True,P,5956787,48,*ncc_d_l akira_,,"{5956787: {'neuron_name': ' (ITP candidate 2 right) [*ncc_d_r akira] #5956787', 'Class 1': 'O_ITP;O_dSEZ', 'Merge Class': 'O_ITP;O_dSEZ', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3925724, 'Pair ID': 48, 'lineage': '*ncc_d_r akira_', 'Class 2': nan}}",1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008993773406859437,0.0031440845852401702,0.0020386075506888444,-0.006637546062873137,0.00452071713002424,0.0250547165580134,0.0009167514199387894
14898816,KC (KC13) [Lineage MBNB B left] #14898816,KC,KC-1claw,False,False,False,True,P,4230739,663,Lineage MBNB B left_,1claw,"{4230739: {'neuron_name': 'KC (KC13) [Lineage MBNB A right] #4230739', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 14898816, 'Pair ID': 663, 'lineage': 'Lineage MBNB A right_', 'Class 2': '1claw'}}",1171,0.01642103446924326,0.036029931639366936,0.07520645467135625,0.0012419063024950601,-0.005115486721526844,-0.03264260409407654,0.0071462911543018655,0.008643855172762584,-0.0054531959923158424,-0.0004974454416424386,0.013661044045227895,0.0013342062627672065,-0.006676009443433081,-0.0007962521900208652
11725803,KC (KC42) [Lineage MBNB D left] #11725803,KC,KC-1claw,False,False,False,True,P,8066542,515,Lineage MBNB D left_,1claw,"{8066542: {'neuron_name': 'KC (KC42) [Lineage MBNB D right] #8066542', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 11725803, 'Pair ID': 515, 'lineage': 'Lineage MBNB D right_', 'Class 2': '1claw'}}",1172,0.015353539638497215,0.03133924656619757,0.06716409682895715,-0.00025939238384147645,-0.003951396611215505,-0.023823755457540757,0.0063621084351879525,0.009145747591666406,-0.005699992503831846,-0.00045647670291679425,0.014295364513311672,0.0014138366554967842,-0.007051057200504325,-0.0006957947325072451
11725127,KC (KC12) [Lineage MBNB B left] #11725127,KC,KC-1claw,False,False,False,True,P,4230061,514,Lineage MBNB B left_,1claw,"{4230061: {'neuron_name': 'KC (KC12) [Lineage MBNB A right] #4230061', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 11725127, 'Pair ID': 514, 'lineage': 'Lineage MBNB A right_', 'Class 2': '1claw'}}",1173,0.018306672454137207,0.03962118076794595,0.09137787291020026,0.0015563850876909007,-0.006672557188914163,-0.040630711853991565,0.009400853333263497,0.004994563244208025,-0.003246620601042509,-0.0002953655353595812,0.008804371143084851,0.0008429837117568573,-0.004778187351182926,-6.0766692604786166e-05
8262372,KC (LON KC left) [Lineage MBNB C left] #8262372,KC,KC-3claw,False,False,False,True,P,8068173,267,Lineage MBNB C left_,3claw,"{8068173: {'neuron_name': 'KC (LON KC right) [Lineage MBNB C right] #8068173', 'Class 1': 'KC', 'Merge Class': 'KC-3claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8262372, 'Pair ID': 267, 'lineage': 'Lineage MBNB C right_', 'Class 2': '3claw'}}",1174,0.016026318625029484,0.03466989841215863,0.06911456006496139,0.0018168328149473394,-0.004228208602227801,-0.02743131224856015,0.004785431242513175,0.03222250823545993,-0.01817960610600707,-0.00334922527581811,0.031214458020877623,0.003800108989351789,-0.0038254842040589014,0.0019916365221853017
8262302,KC (KC21) [Lineage MBNB C left] #8262302,KC,KC-1claw,False,False,False,True,P,5051342,266,Lineage MBNB C left_,1claw,"{5051342: {'neuron_name': 'KC (KC21) [Lineage MBNB A right] #5051342', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8262302, 'Pair ID': 266, 'lineage': 'Lineage MBNB A right_', 'Class 2': '1claw'}}",1175,0.017370928256915195,0.036115706375270534,0.07606783885533568,0.00115650830168444,-0.005166405036842242,-0.03222948422825077,0.007548736999186946,0.007413003092929998,-0.004776348408884354,-0.0003212811539481624,0.012748779721664372,0.0013641285656074773,-0.005934767881542751,-0.001341250594081671
8118474,KC (Thermo KC A_Left   -   Mushroom Body  Right) [Lineage MBNB C left] #8118474,KC,KC-2claw,False,False,False,True,P,4229950,256,Lineage MBNB C left_,2claw,"{4229950: {'neuron_name': 'KC (Thermo KC A_Right - Mushroom Body  Left) [Lineage MBNB C right] #4229950', 'Class 1': 'KC', 'Merge Class': 'KC-2claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8118474, 'Pair ID': 256, 'lineage': 'Lineage MBNB C right_', 'Class 2': '2claw'}}",1176,0.01993432194106791,0.03902469605913928,0.07952169193780617,0.00047985103715888203,-0.004854637629992058,-0.029789931332500467,0.00724020039894586,0.014027899287982612,-0.008274811987014874,-0.0011635072499121288,0.0170713275137531,0.0021898294545412197,-0.0023668709129701774,-0.0007309700723841965
5937084,KC (KC65;_42a left) [Lineage MBNB C left] #5937084,KC,KC-1claw,False,False,False,True,P,8850802,173,Lineage MBNB C left_,1claw,"{8850802: {'neuron_name': 'KC (KC65;_42a right) [Lineage MBNB B right] #8850802', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5937084, 'Pair ID': 173, 'lineage': 'Lineage MBNB B right_', 'Class 2': '1claw'}}",1177,0.017245796111372984,0.03885759143126461,0.08247635025732389,0.0016123043034674668,-0.006027916984906561,-0.0376018215157491,0.00832718360018485,0.0070978420779055995,-0.0043389332662056995,-0.0005857816513838245,0.009869164049369963,0.00102008180154232,-0.004063884878522852,0.0002851890994309365
4117305,KC (KC72) [Lineage MBNB D left] #4117305,KC,KC-1claw,False,False,False,True,P,16720240,72,Lineage MBNB D left_,1claw,"{16720240: {'neuron_name': 'KC (KC72) [Lineage MBNB D right] #16720240', 'Class 1': 'KC', 'Merge Class': 'KC-1claw', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 4117305, 'Pair ID': 72, 'lineage': 'Lineage MBNB D right_', 'Class 2': '1claw'}}",1178,0.017907204517107124,0.03522797603822577,0.0711363641481058,-0.0003651709113025794,-0.003792424762971084,-0.021855913867410384,0.00485979885039651,0.014848948184554888,-0.005935106414581104,0.0032866368929667738,0.01523689637810676,0.001227225983393426,-0.008936095859476113,0.0011438064769266013
4241192,KC (KC14) [Lineage MBNB D right] #4241192,KC,KC-1claw,False,False,False,True,R,-1,-1,Lineage MBNB D right_,1claw,,1179,0.012186635129372998,0.02860644658138752,0.06524875210225961,0.0011247973053300593,-0.004740860768130399,-0.02964134027268322,0.006755090579129441,0.004655507137523268,-0.0031944445604595198,-0.00029830247510815433,0.009351776928902149,0.0010364125177725096,-0.00472483379728224,-0.00036915417698374706
5836206,KC (KC28) [Lineage MBNB A right] #5836206,KC,KC-2claw,False,False,False,True,R,-1,-1,Lineage MBNB A right_,2claw,,1180,0.015799066453251253,0.035695152044119355,0.0770403317201697,0.0004965046230506111,-0.00561995965246816,-0.034381733685283716,0.007320563105957948,0.0074424995904606404,-0.004799630104460031,-0.00044449285024730615,0.012112177658252612,0.0011433091460907412,-0.006331515587980993,-0.0009205284140002909
7868195,KC (KC39) [Lineage MBNB B right] #7868195,KC,KC-3claw,False,False,False,True,R,-1,-1,Lineage MBNB B right_,3claw,,1181,0.012520633630012995,0.027956969082970254,0.06653064513622818,0.0009044075101641821,-0.005153635316721266,-0.031017797024127217,0.007161783449764995,0.010409355807905519,-0.006588374265940042,-0.0006063489380171457,0.016808395023992666,0.0017065322446062551,-0.008234389400416629,-0.0007875201423369934
7828725,KC (KC35) [Lineage MBNB A right] #7828725,KC,KC-3claw,False,False,False,True,R,-1,-1,Lineage MBNB A right_,3claw,,1182,0.01031551928859632,0.021240556625557003,0.05187779252953765,0.002990784877028284,-0.003964282038259952,-0.02708531791098237,0.005947496208840116,0.012964635786571883,-0.00814469107206173,-0.0009135551736070781,0.01946356887542498,0.001825338876381433,-0.009587710763513875,-0.0008939325804743514
7690945,KC (KC33) [Lineage MBNB C right] #7690945,KC,KC-4claw,False,False,False,True,R,-1,-1,Lineage MBNB C right_,4claw,,1183,0.005845944793047461,0.014662772527025037,0.035632411254943305,0.000697052938584625,-0.002909092378327302,-0.018908843126025077,0.004573079728132155,0.012149994244391771,-0.0075414562337531455,-0.0007134760142826227,0.018455130734852134,0.0017703401630479003,-0.008974096243130357,-0.000786873216233054
14547259,KC (KC32) [Lineage MBNB B right] #14547259,KC,KC-4claw,False,False,False,True,R,-1,-1,Lineage MBNB B right_,4claw,,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01541303172352348,-0.008568672350671457,0.001667756149185692,0.024421790256378934,0.0022730401587537645,-0.013205107696538676,-0.0010859325832444265
7196392,KC (KC31) [Lineage MBNB B right] #7196392,KC,KC-5claw,False,False,False,True,R,-1,-1,Lineage MBNB B right_,5claw,,1185,0.006561331183458368,0.01291004901891407,0.03300324477367518,0.002808385704804414,-0.002370712488460891,-0.018262704515891837,0.003915619328661213,0.014661884235617406,-0.009140449008457261,-0.001086560047191496,0.021713782464831105,0.0021293514294883514,-0.010419620552733344,-0.0004129431806939403
3347834,KC (KC3) [Lineage MBNB A right] #3347834,KC,KC-3claw,False,False,False,True,R,-1,-1,Lineage MBNB A right_,3claw,,1186,0.0023216893536669642,0.005231340773728776,0.013014246946590752,0.00020836006066195397,-0.0010278821046116676,-0.0063042869989545156,0.0015321118848455337,0.016940795299937406,-0.010427886344989309,-0.0010111314136119383,0.02395921123905109,0.0020606807602728127,-0.012416771503026145,-0.0026748635225614394
4227304,KC (KC10) [Lineage MBNB B right] #4227304,KC,KC-1claw,False,False,False,True,R,-1,-1,Lineage MBNB B right_,1claw,,1187,0.01522764224710455,0.03461809747894923,0.08001459328286656,0.0012115610551162804,-0.005794131629029101,-0.03596346932511954,0.008102095177043989,0.006631123958233838,-0.004176627478823738,-0.00047849252411635043,0.010346500464950618,0.0010829139282724056,-0.004081972675401917,9.421472557461393e-05
5836387,KC (KC29) [Lineage MBNB D right] #5836387,KC,KC-3claw,False,False,False,True,R,-1,-1,Lineage MBNB D right_,3claw,,1188,0.005753884815769966,0.012657031374918817,0.03085581364362226,2.3505915356405724e-05,-0.0025871426453505032,-0.015910640278620703,0.003987903572356981,0.01377886683647654,-0.008391296400267778,-0.0010599318137169689,0.02011376800303663,0.0021158704681988657,-0.00974101322478642,0.0006169521848769652
5836197,KC (KC27) [Lineage MBNB C right] #5836197,KC,KC-1claw,False,False,False,True,R,-1,-1,Lineage MBNB C right_,1claw,,1189,0.012764805564638812,0.027899261334901213,0.06479543307349217,0.0014587201329149932,-0.004927319551902663,-0.029956953783254348,0.007027513084692682,0.004425390985724913,-0.0030245907781879192,-0.00030940101471195773,0.008692888494534305,0.0009537994995363191,-0.004373955018085609,-0.00030408355205621424
4414426,KC (KC15) [Lineage MBNB D right] #4414426,KC,KC-4claw,False,False,False,True,R,-1,-1,Lineage MBNB D right_,4claw,,1190,0.004674422759809765,0.011496613494953295,0.027377960656282493,0.0004895570759900461,-0.0021573496992840935,-0.01397789405865809,0.0033188062270590683,0.013402116015241501,-0.008592544023975418,-0.0007552322485589713,0.022633758335410765,0.002388358495474236,-0.011071839867429885,-0.0016976899889313566
5836181,KC (KC26) [Lineage MBNB D right] #5836181,KC,KC-2claw,False,False,False,True,R,-1,-1,Lineage MBNB D right_,2claw,,1191,0.003035252912996735,0.007509698312733082,0.018557519344545508,0.00035730687803694545,-0.0015157229389273314,-0.009707511691165571,0.0023518483491562444,0.017094285925898428,-0.010854316230559838,-0.001148813365015706,0.026978593376516903,0.0025998338540222906,-0.01345585542176803,-0.0011657422286164363
